Destination_country_name,Overall_rating,Location_rating,Cleanliness_rating,Rooms_rating,Service_rating,Sleepquality_rating,Value_rating,Hotel.stars,Hotel.price,Hotel.distance,Hotel.noofrooms,Destination_country_GDP,Destination_country_pdi,Destination_country_idv,Destination_country_mas,Destination_country_uai,Destination_country_lto,Destination_country_ivr
Cape Verde,-1.0338507655254856,-2.6605716762239817,-0.2901316417355597,0.07915233219701956,-0.133013702766129,-1.0397504898200727,-0.9111851088461804,0.03907323325822818,-0.583615438796004,1.0164264540151787e-16,-0.4839116791444181,-0.8154520912984391,0.6502155449229786,-0.9768467532921248,-1.7312436508588263,-1.188260347285746,-1.324258078137873,1.5337777091183777
Chile,-2.080788249601927,-1.4648091251120796,-0.2901316417355597,0.0,-3.035130854027122,-2.0795009796401454,-1.8831158916154396,0.664244965389879,1.4338129563590198,0.37771120283372345,-0.1312732705839737,-0.3052937267258858,0.05798886264018962,-0.844617074335492,-1.0626608818676717,1.0047176256388006,-0.5280269552068735,0.8813377052395925
China,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,0.03907323325822818,-0.9969422319497161,0.19460809085163233,0.9991019020618345,-0.6858232948044453,0.8969766625408074,-0.9768467532921248,0.8916579813372416,-1.664994689225865,1.8187595123792306,-1.0324863061381775
Colombia,-1.0338507655254856,-0.2690465740001775,0.815131755352286,0.07915233219701956,0.8343586809875353,-1.0397504898200727,1.0326764566923379,-1.8364419631367244,-0.7607554930047378,-0.10064567721948921,-0.9766393185028474,-0.6421716940247357,0.25539775673445264,-1.2853826708576013,0.7887990938001409,0.7186770204747293,-1.2823511769309783,1.5337777091183777
Croatia,0.013086718550955704,-0.2690465740001775,0.815131755352286,0.07915233219701956,-0.133013702766129,0.0,0.0607456739230787,-1.2112702310050736,-1.0658300308086681,-0.3226582004977745,-0.9573166659789873,-0.39629780633539147,0.5515110978758472,-0.4038514778133827,-0.4455075566450675,0.7186770204747293,0.6034593773792838,-0.6410223038109063
Czech Republic,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,0.03907323325822818,-0.22933533037853637,-0.5057613124798654,-0.9186713609312674,-0.12937410881508152,-0.2381244785012049,0.6980625134918905,0.4287929874202885,0.432636415310658,1.1063421918620204,-0.815006304845249
Denmark,1.0600242026273972,0.9267159771117245,0.815131755352286,0.07915233219701956,-0.133013702766129,0.0,1.0326764566923379,-1.2112702310050736,-0.4753631834462222,-0.5423819348762836,-0.6867995306449478,1.5744069642826186,-2.1628611959202693,1.4032874679272653,-1.679814207090276,-1.9987087285839482,-0.3603993503792946,0.9683297057567638
Dominican Republic,0.013086718550955704,-0.2690465740001775,-0.2901316417355597,0.07915233219701956,-1.1003860865197934,0.0,0.0607456739230787,0.03907323325822818,-0.14076530327416947,-0.28603757810135627,0.30348641120287556,-0.725407340676571,0.15669330968732112,-0.5360811567700154,0.8402285375686913,-0.9498931763156867,-1.2823511769309783,0.27239370161939297
Egypt,-1.0338507655254856,-2.6605716762239817,-1.3953950388234055,-0.9366359309980673,-1.1003860865197934,-1.0397504898200727,0.0607456739230787,1.2894166975215298,-0.20965310213312152,1.041459983768803,0.8976579763115696,-0.8347495268453198,0.4034544273051499,-0.7564639550310701,-0.18836033780231573,0.7186770204747293,-1.5337925841723465,-1.902406311309891
El Salvador,1.0600242026273972,0.9267159771117245,0.815131755352286,0.0,0.8343586809875353,1.0397504898200727,0.0607456739230787,0.03907323325822818,0.2135148051432981,-0.7277738357581507,0.02330794960690603,-0.8129365175086336,0.20604553321088687,-1.0209233129443358,-0.4455075566450675,1.3861050991908956,-0.9890028684827153,1.7947537106698919
